   137,0.001065622
   138,0.00107864
   139,0.001056324
   140,0.001089179
   141,0.001114595
   142,0.001109016
   143,0.001116765
   144,0.001141251
   145,0.00114683
   146,0.001153339
   147,0.001153959
   148,0.001209131
   149,0.001212541
   150,0.001179995
   151,0.00121564
   152,0.001202002
   153,0.001273911
   154,0.001224009
   155,0.001308316
   156,0.001294368
   157,0.001263993
   158,0.001308006
   159,0.001298398
   160,0.001324434
   161,0.001295298
   162,0.001315755
   163,0.001322264
   164,0.001358839
   165,0.001389834
   166,0.001396963
   167,0.001400683
   168,0.001439427
   169,0.001407502
   170,0.001449965
   171,0.001439427
   172,0.001519395
   173,0.001472282
   174,0.001471352
   175,0.001498628
   176,0.001496768
   177,0.001520015
   178,0.001526214
   179,0.001569608
   180,0.001562479
   181,0.001580146
   182,0.00162106
   183,0.001563409
   184,0.001657945
   185,0.001617341
   186,0.001633768
   187,0.001642137
   188,0.001696379
   189,0.001692659
   190,0.001657325
   191,0.001742562
   192,0.001709397
   193,0.001724275
   194,0.00175961
   195,0.001780376
   196,0.001752791
   197,0.001801453
   198,0.00175651
   199,0.00182129
   200,0.001771698
   201,0.001793395
   202,0.001790915
   203,0.001831519
   204,0.001878942
   205,0.001844227
   206,0.001853836
   207,0.00189165
   208,0.001906218
   209,0.001933184
   210,0.001925745
   211,0.001940933
   212,0.001940003
   213,0.001935354
   214,0.001949611
   215,0.00196139
   216,0.002004473
   217,0.001930084
   218,0.001986806
   219,0.002050346
   220,0.001987736
   221,0.001987116
   222,0.002064294
   223,0.002014392
   224,0.002070184
   225,0.002082272
   226,0.002110168
   227,0.00209529
   228,0.002114197
   229,0.002129385
   230,0.002155421
   231,0.002085681
   232,0.002135584
   233,0.002135584
   234,0.002166269
   235,0.002188586
   236,0.002218652
   237,0.002202534
   238,0.002253366
   239,0.002244068
   240,0.002242208
   241,0.002238489
   242,0.002244998
   243,0.002259256
   244,0.002283742
   245,0.00229459
   246,0.002285602
   247,0.002302339
   248,0.002316597
   249,0.002282812
   250,0.002359991
   251,0.002355651
   252,0.002323416
   253,0.002381688
   254,0.002410823
   255,0.002426011
   256,0.00236154
   257,0.002399355
   258,0.002410513
   259,0.002387267
   260,0.002438409
   261,0.002439649
   262,0.00243004
   263,0.002457936
   264,0.002441199
   265,0.002455456
   266,0.002508459
   267,0.002483352
   268,0.00249637
   269,0.002474984
   270,0.00243438
   271,0.002447708
   272,0.002513418
   273,0.002534185
   274,0.002517447
   275,0.002522407
   276,0.002592456
   277,0.002491101
   278,0.002558671
   279,0.002561151
   280,0.002533875
   281,0.002599275
   282,0.002539144
   283,0.002589667
   284,0.002638019
   285,0.002586877
   286,0.002616013
   287,0.002618492
   288,0.002646698
   289,0.002597725
   290,0.002653207
   291,0.002672424
   292,0.002619732
   293,0.002645458
   294,0.002694431
   295,0.002642669
   296,0.002657237
   297,0.002668085
   298,0.002647008
   299,0.002712718
   300,0.002685442
   301,0.002707759
   302,0.00263678
   303,0.002696601
   304,0.002707139
   305,0.00270249
   306,0.002652277
   307,0.002707759
   308,0.002765411
   309,0.002729456
   310,0.002758592
   311,0.002734725
   312,0.002788347
   313,0.002739064
   314,0.002717988
   315,0.00276882
   316,0.002798576
   317,0.002740614
   318,0.0027028
   319,0.002761691
   320,0.002793926
   321,0.002785868
   322,0.002766031
   323,0.002806634
   324,0.002772229
   325,0.002816553
   326,0.00283763
   327,0.002774399
   328,0.002808494
   329,0.002816553
   330,0.002795166
   331,0.002831121
   332,0.002831121
   333,0.002817173
   334,0.002806015
   335,0.002828951
   336,0.002790207
   337,0.002864906
   338,0.002827091
   339,0.002808494
   340,0.002803535
   341,0.002784938
   342,0.00283453
   343,0.002846929
   344,0.002811284
   345,0.002824922
   346,0.002804155
   347,0.00283701
   348,0.002813144
   349,0.002818723
   350,0.002831431
   351,0.002821822
   352,0.002847858
   353,0.002845069
   354,0.002819033
   355,0.002871415
   356,0.002800436
   357,0.002819963
   358,0.002818103
   359,0.002821202
   360,0.002800745
   361,0.002844449
   362,0.002823372
   363,0.002818723
   364,0.002808804
   365,0.002828331
   366,0.002828641
   367,0.002802605
   368,0.00276851
   369,0.002757972
   370,0.002848168
   371,0.002818413
   372,0.002868005
   373,0.002822132
   374,0.002832361
   375,0.00284011
   376,0.002826781
   377,0.002795476
   378,0.002734415
   379,0.002745574
   380,0.002789587
   381,0.00276665
   382,0.002803535
   383,0.002810044
   384,0.00277068
   385,0.002744334
   386,0.00277068
   387,0.002779979
   388,0.002800436
   389,0.002775949
   390,0.00276882
   391,0.002736585
   392,0.002743714
   393,0.002731626
   394,0.002755182
   395,0.002740304
   396,0.002706209
   397,0.002750843
   398,0.002731316
   399,0.002721397
   400,0.002763551
   401,0.002718298
   402,0.002756422
   403,0.002736585
   404,0.002712409
   405,0.002730386
   406,0.002718607
   407,0.002642049
   408,0.00270187
   409,0.002657547
   410,0.002720777
   411,0.002664675
   412,0.002696291
   413,0.002654757
   414,0.002664056
   415,0.002682963
   416,0.002613843
   417,0.002619112
   418,0.002602995
   419,0.002617253
   420,0.002629031
   421,0.002578198
   422,0.00263337
   423,0.002617253
   424,0.002629961
   425,0.002561771
   426,0.002540074
   427,0.002610434
   428,0.002552162
   429,0.002536664
   430,0.002542864
   431,0.002560531
   432,0.00256828
   433,0.002552782
   434,0.002552162
   435,0.002476224
   436,0.002481493
   437,0.002536974
   438,0.002520547
   439,0.002527986
   440,0.002479323
   441,0.002543483
   442,0.002424461
   443,0.002427871
   444,0.002425391
   445,0.002447398
   446,0.002405554
   447,0.002438099
   448,0.002410203
   449,0.002392536
   450,0.002426321
   451,0.002414853
   452,0.00236464
   453,0.002404004
   454,0.002333954
   455,0.002299859
   456,0.002316907
   457,0.002331475
   458,0.002283122
   459,0.002282192
   460,0.002320627
   461,0.002306059
   462,0.002282192
   463,0.002236009
   464,0.002260495
   465,0.002217102
   466,0.00223198
   467,0.002205943
   468,0.002181147
   469,0.002157281
   470,0.002219582
   471,0.002153251
   472,0.002175568
   473,0.0021641
   474,0.00209157
   475,0.002125665
   476,0.002099319
   477,0.002136514
   478,0.002136514
   479,0.002084131
   480,0.002098389
   481,0.002060575
   482,0.002063055
   483,0.002017801
   484,0.002068014
   485,0.002032059
   486,0.002050037
   487,0.001953021
   488,0.00196015
   489,0.002010982
   490,0.00195581
   491,0.001897539
   492,0.001953021
   493,0.001962319
   494,0.001918306
   495,0.001877392
   496,0.00189165
   497,0.001898159
   498,0.00189196
   499,0.001834618
   500,0.001811682
   501,0.001801143
   502,0.001810442
   503,0.00182439
   504,0.001803933
   505,0.001750621
   506,0.001773867
   507,0.001769218
   508,0.001723655
   509,0.001704128
   510,0.00168646
   511,0.00168987
   512,0.001651746
   513,0.001638417
   514,0.00162385
   515,0.001593474
   516,0.001635938
   517,0.001627879
   518,0.001602153
   519,0.001613621
   520,0.001563409
   521,0.001591614
   522,0.001519395
   523,0.001539542
   524,0.001477861
   525,0.001495839
   526,0.00148933
   527,0.001451825
   528,0.001467323
   529,0.001374027
   530,0.00141556
   531,0.001425789
   532,0.001356979
   533,0.0014168
   534,0.001369687
   535,0.001325674
   536,0.001316065
   537,0.001327534
   538,0.001312656
   539,0.001301497
   540,0.001270812
   541,0.001210061
   542,0.00121874
   543,0.001230208
   544,0.001195803
   545,0.001208511
   546,0.001178136
   547,0.001210681
   548,0.001167907
   549,0.001122034
   550,0.001119864
   551,0.001104986
   552,0.001090729
   553,0.001091348
   554,0.001054464
   555,0.001019129
   556,0.0010151
   557,0.000999602
   558,0.0009630274
   559,0.0009450501
   560,0.0009338917
   561,0.0009249031
   562,0.0008833692
   563,0.0008781
   564,0.0008719009
   565,0.0008629123
   566,0.0008495842
   567,0.0008061907
   568,0.0007916228
   569,0.0007894531
   570,0.0007600075
   571,0.0007181637
   572,0.000736141
   573,0.0007141343
   574,0.0007042157
   575,0.0006651615
   576,0.0006942972
   577,0.0006425349
   578,0.0006267272
   579,0.000621458
   580,0.0005693857
   581,0.0005814739
   582,0.0005517183
   583,0.0005219627
   584,0.0005259921
   585,0.0005182433
   586,0.0004856981
   587,0.0004677208
   588,0.0004698904
   589,0.0004556325
   590,0.0004289765
   591,0.0004134788
   592,0.0003893024
   593,0.0003685354
   594,0.0003669857
   595,0.0003480785
   596,0.0003322708
   597,0.0003130537
   598,0.0003090242
   599,0.0002795786
   600,0.0002544723
   601,0.0002628411
   602,0.0002275063
   603,0.0002222371
   604,0.0001983706
   605,0.0001940313
   606,0.0001617961
   607,0.0001559069
   608,0.0001481581
   609,0.0001379296
   610,0.0001196423
   611,0.0001069342
   612,9.515591e-05
   613,8.151793e-05
   614,7.748853e-05
   615,6.261073e-05
   616,5.67216e-05
   617,4.401348e-05
   618,3.998408e-05
   619,3.130536e-05
   620,1.766738e-05
   621,2.014702e-05
   622,1.084839e-05
   623,4.649312e-06
   624,3.409495e-06
   625,1.549771e-06
   626,3.099541e-07
